,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price
1835,Micromax,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,162.0,2017,607,4.427716761
1836,Micromax,Android,10.16,yes,no,2.0,0.3,16.0,4.0,1300.0,120.0,2017,645,3.122364924
1837,Micromax,Android,12.83,yes,no,13.0,13.0,128.0,4.0,3200.0,164.0,2017,879,4.797607077
1838,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,140.0,2017,742,3.886089623
1839,Micromax,Android,12.83,yes,no,8.0,5.0,32.0,4.0,3000.0,151.0,2017,859,4.019980147
1840,Micromax,Android,12.7,yes,no,8.0,2.0,32.0,4.0,4000.0,151.0,2017,868,3.971234865
1841,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,151.0,2017,808,3.804660487
1842,Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,156.0,2016,901,3.798182189
1843,Micromax,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1600.0,159.0,2016,564,3.831680253
1844,Micromax,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,165.0,2016,958,4.050392675
1845,Micromax,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,151.0,2016,562,3.948162052
1846,Micromax,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.0,2016,883,4.032823706
1847,Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,2000.0,159.0,2016,1026,3.71210758
1848,Micromax,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,159.0,2016,999,4.182660643
1849,Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,159.0,2016,617,4.296060166
1850,Micromax,Android,10.29,yes,no,5.0,5.0,32.0,4.0,1750.0,159.0,2016,962,3.909820582
1851,Micromax,Android,12.83,no,no,8.0,5.0,16.0,4.0,2500.0,159.0,2016,1073,4.148674907
1852,Micromax,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2016,683,4.564035643
1853,Micromax,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3000.0,162.0,2016,736,4.44370952
1854,Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,3000.0,143.0,2015,750,4.325985244
1855,Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2100.0,128.0,2015,992,4.11887456
1856,Micromax,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,145.0,2015,1031,4.429387206
1857,Micromax,Android,10.34,yes,no,8.0,5.0,32.0,4.0,2000.0,143.0,2015,704,4.037950562
1858,Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,143.0,2015,725,4.378144107
1859,Micromax,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,3.965374181
1860,Micromax,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2900.0,143.0,2015,747,4.477109516
1861,Micromax,Android,12.83,no,no,13.0,5.0,32.0,4.0,2820.0,143.0,2015,925,4.401829262
1862,Micromax,Android,12.7,no,no,13.0,2.0,32.0,4.0,2500.0,135.0,2015,669,3.993234261
1863,Micromax,Android,7.75,no,no,1.3,0.3,16.0,4.0,1200.0,143.0,2015,731,3.189652966
1864,Micromax,Android,12.7,no,no,8.0,5.0,32.0,4.0,2800.0,144.0,2015,1014,4.348728349
1865,Micromax,Android,10.36,yes,no,8.0,5.0,16.0,4.0,2000.0,97.0,2015,898,4.573473099
1866,Micromax,Android,20.32,no,no,5.0,2.0,32.0,4.0,4000.0,143.0,2015,625,3.829293358
1867,Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2260.0,143.0,2015,794,4.169761202
1868,Micromax,Android,10.29,no,no,5.0,2.0,32.0,4.0,1700.0,136.0,2015,624,3.58850648
1869,Micromax,Android,15.24,no,no,8.0,2.0,32.0,4.0,3000.0,143.0,2015,675,4.249637447
1870,Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2400.0,143.0,2015,810,4.437934267
1871,Micromax,Android,10.34,no,no,8.0,2.0,32.0,4.0,2000.0,143.0,2015,1064,3.817492522
1872,Micromax,Android,12.83,no,no,5.0,0.3,32.0,4.0,2820.0,143.0,2015,601,3.860940215
1873,Micromax,Android,10.34,no,no,8.0,2.0,32.0,4.0,2000.0,134.0,2015,901,3.969348072
1874,Micromax,Android,10.16,no,no,0.3,0.3,16.0,4.0,1200.0,123.0,2015,734,3.341447377
1875,Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,170.0,2015,957,4.140273494
1876,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,1450.0,143.0,2015,740,3.451890496
1877,Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1800.0,143.0,2015,801,3.711863291
1878,Micromax,Android,10.29,no,no,5.0,0.3,32.0,4.0,1700.0,143.0,2015,667,3.626738058
1879,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,1300.0,146.5,2014,1052,3.444895237
1880,Micromax,Android,10.29,no,no,8.0,2.0,32.0,4.0,2000.0,138.0,2015,798,4.021953065
1881,Micromax,Android,20.32,no,no,5.0,2.0,32.0,4.0,4400.0,310.5,2015,604,4.580775029
1882,Micromax,Android,17.78,no,no,5.0,0.3,32.0,4.0,3200.0,306.0,2015,981,4.286478927
1883,Micromax,Android,10.34,no,no,13.0,13.0,16.0,4.0,2300.0,138.0,2014,575,4.71088064
1884,Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,143.0,2015,954,3.875359021
1885,Micromax,Android,10.34,no,no,8.0,5.0,32.0,4.0,2000.0,123.0,2014,672,4.091674334
1886,Micromax,Android,10.29,no,no,5.0,2.0,16.0,4.0,1700.0,136.0,2014,920,3.425889994
1887,Micromax,Android,12.7,no,no,13.0,5.0,32.0,4.0,2500.0,146.5,2014,871,4.213016092
1888,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,146.5,2014,1032,3.577947893
1889,Micromax,Android,12.83,no,no,8.0,2.0,32.0,4.0,2350.0,146.0,2014,1066,4.343935284
1890,Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,138.0,2014,1054,3.819249605
1891,Micromax,Android,10.16,no,no,5.0,0.3,16.0,4.0,1750.0,146.5,2014,1050,3.629394807
1892,Micromax,Android,12.83,no,no,16.0,5.0,32.0,4.0,2300.0,146.5,2014,756,4.812428228
1893,Micromax,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,146.5,2014,668,3.891820298
1894,Micromax,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1500.0,146.5,2014,855,3.749033377
1895,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2100.0,146.5,2014,730,3.526360525
1896,Micromax,Android,10.34,no,no,5.0,2.0,16.0,4.0,2000.0,158.0,2014,797,3.854817532
1897,Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1900.0,180.0,2014,759,3.677565694
1898,Micromax,Others,5.28,no,no,0.3,2.0,16.0,4.0,3000.0,146.5,2014,664,2.351375257
1899,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,159.0,2014,791,4.178379291
1900,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,168.0,2014,584,4.057334737
1901,Micromax,Android,15.24,no,no,5.0,0.3,32.0,4.0,2500.0,202.0,2014,653,3.769998505
1902,Micromax,Android,10.16,no,no,2.0,0.3,512.0,0.25,1600.0,146.5,2014,930,3.054944133
1903,Micromax,Others,5.18,no,no,0.3,0.3,16.0,4.0,2800.0,260.0,2013,1037,2.383242996
1904,Micromax,Others,5.16,no,no,0.3,0.3,16.0,4.0,1800.0,118.0,2013,868,2.753023567
1905,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,1900.0,146.5,2014,633,3.898532415
1906,Micromax,Android,7.75,no,no,1.3,2.0,512.0,0.25,1500.0,146.5,2014,876,2.96784707
1907,Micromax,Android,12.7,no,no,16.0,8.0,32.0,4.0,2350.0,154.0,2014,888,4.509649984
1908,Micromax,Android,10.34,no,no,8.0,5.0,16.0,4.0,1800.0,110.0,2014,883,3.958333908
1909,Micromax,Android,10.29,no,no,5.0,5.0,16.0,4.0,1800.0,147.0,2014,635,3.715764783
1910,Micromax,Android,15.24,no,no,8.0,5.0,16.0,4.0,2450.0,180.0,2014,983,4.172385267
1911,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,147.0,2013,613,4.285240366
1912,Micromax,Android,10.16,no,no,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1015,3.205587931
1913,Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,3000.0,118.0,2013,769,3.592093185
1914,Micromax,Android,12.7,no,no,12.0,2.0,16.0,4.0,2000.0,118.0,2013,692,4.154027564
1915,Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,118.0,2013,723,4.546693256
1916,Micromax,Android,20.32,no,no,5.0,2.0,16.0,4.0,4800.0,118.0,2013,1032,4.344324767
1917,Micromax,Android,10.29,no,no,5.0,0.3,16.0,4.0,1500.0,118.0,2013,793,3.654029177
1918,Micromax,Android,10.29,no,no,2.0,0.3,16.0,4.0,1850.0,118.0,2013,577,3.248046202
1919,Micromax,Android,12.88,no,no,12.0,5.0,16.0,4.0,2600.0,220.0,2013,1047,4.447580265
1920,Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,118.0,2013,781,3.845883203
1921,Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,158.0,2013,965,4.023922098
1922,Micromax,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,118.0,2013,956,3.747619949
1923,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,164.0,2013,823,4.058199116
1924,Micromax,Others,5.28,no,no,0.3,0.3,16.0,4.0,2000.0,108.0,2013,603,2.715356776
1925,Micromax,Others,5.28,no,no,0.3,0.3,16.0,4.0,2000.0,98.6,2013,748,2.346601978
1926,Micromax,Others,5.23,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013,596,2.714694744
1927,Micromax,Others,5.18,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013,694,2.691243083
1928,Micromax,Others,5.13,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013,1016,2.935982269
1929,Micromax,Others,5.28,no,no,0.3,0.3,16.0,4.0,2000.0,92.0,2013,946,2.267993648
1930,Micromax,Android,12.78,no,no,8.0,2.0,16.0,4.0,2100.0,168.0,2013,780,4.249780131
1931,Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,370.0,2013,706,4.336375289
1932,Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,323.0,2013,726,4.242045918
1933,Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,2000.0,118.0,2013,645,3.742894042
1934,Micromax,Android,12.7,no,no,3.15,0.3,16.0,4.0,2000.0,186.0,2013,1025,3.867443962
1935,Micromax,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,149.1,2013,969,3.969348072
1936,Micromax,Android,7.75,no,no,3.15,0.3,16.0,4.0,2000.0,109.0,2013,833,3.134624272
1937,Micromax,Android,7.75,no,no,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1008,3.137665769
1938,Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,118.0,2013,667,3.839022113
1939,Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,156.0,2013,669,3.814189645
1940,Micromax,Android,10.08,no,no,3.15,0.3,1024.0,4.0,1450.0,118.0,2013,836,3.437207819
1941,Microsoft,Windows,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,122.0,2016,961,4.033532423
1942,Microsoft,Windows,12.88,yes,no,20.0,5.0,32.0,4.0,3340.0,165.0,2015,931,4.959552504
1943,Microsoft,Windows,12.88,yes,no,20.0,5.0,32.0,4.0,3340.0,165.0,2015,820,4.910151756
1944,Microsoft,Windows,12.75,yes,no,20.0,5.0,32.0,4.0,3000.0,150.0,2015,692,4.844738116
1945,Microsoft,Windows,12.75,yes,no,20.0,5.0,32.0,4.0,3000.0,150.0,2015,751,4.684443367
1946,Microsoft,Windows,10.34,yes,no,5.0,2.0,32.0,4.0,2100.0,141.9,2015,790,3.818591061
1947,Microsoft,Windows,12.7,no,no,8.0,5.0,32.0,4.0,2200.0,152.0,2015,965,3.964615456
1948,Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1500.0,127.9,2015,890,3.385745277
1949,Microsoft,Windows,12.88,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015,823,4.428671642
1950,Microsoft,Windows,12.88,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015,956,4.195245147
1951,Microsoft,Windows,12.88,no,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015,949,4.249352018
1952,Microsoft,Windows,12.88,no,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015,937,4.458408805
1953,Microsoft,Windows,12.7,yes,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015,874,4.248066579
1954,Microsoft,Windows,12.7,yes,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015,564,4.277499105
1955,Microsoft,Windows,12.7,no,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015,1017,4.387884444
1956,Microsoft,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1560.0,136.3,2015,1083,3.805773206
1957,Microsoft,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1560.0,136.3,2015,696,3.682358237
1958,Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1560.0,134.1,2015,670,3.581015808
1959,Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1560.0,134.1,2015,708,3.640214282
1960,Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014,683,3.808438689
1961,Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014,1089,3.930059368
1963,Motorola,Android,15.29,yes,no,13.0,12.0,64.0,4.0,3000.0,176.0,2019,390,4.71124045
1964,Motorola,Android,15.29,yes,no,13.0,8.0,64.0,4.0,3000.0,172.0,2019,368,4.705829669
1965,Motorola,Android,15.29,yes,no,12.0,8.0,64.0,4.0,5000.0,193.0,2019,280,4.670021158
1966,Motorola,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,149.0,2019,496,4.267316996
1967,Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4.0,3000.0,162.0,2018,447,4.49110523
1968,Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4.0,5000.0,205.0,2018,373,4.673296015
1969,Motorola,Android,15.27,yes,no,12.0,8.0,128.0,4.0,3000.0,156.0,2018,706,4.430578675
1970,Motorola,Android,14.83,yes,no,8.0,5.0,16.0,4.0,3100.0,168.5,2018,660,3.95623126
1971,Motorola,Android,12.75,yes,no,8.0,5.0,16.0,4.0,2800.0,150.0,2018,598,4.161068194
1972,Motorola,Android,15.24,yes,no,12.0,5.0,32.0,4.0,5000.0,196.6,2018,634,4.337552145
1973,Motorola,Android,12.88,yes,no,13.0,5.0,16.0,4.0,4000.0,174.0,2018,426,4.369068034
1974,Motorola,Android,12.88,yes,no,13.0,5.0,32.0,4.0,4000.0,175.0,2018,533,4.297421451
1975,Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4.0,3000.0,170.0,2018,438,5.042650624
1976,Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4.0,3200.0,167.0,2018,567,4.464988155
1977,Motorola,Android,12.88,yes,no,12.0,8.0,64.0,4.0,3000.0,167.0,2018,561,4.492673155
1978,Motorola,Android,12.75,yes,no,12.0,16.0,64.0,4.0,3000.0,163.0,2017,564,4.849527134
1979,Motorola,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3000.0,168.0,2017,821,4.657857508
1980,Motorola,Android,12.75,yes,no,16.0,5.0,32.0,4.0,3000.0,157.0,2017,573,4.278470047
1981,Motorola,Android,12.83,yes,no,12.0,5.0,64.0,4.0,2730.0,143.0,2017,558,4.831907273
1982,Motorola,Android,12.83,yes,no,13.0,5.0,16.0,4.0,5000.0,198.0,2017,874,4.319752215
1983,Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2800.0,151.0,2017,666,4.180828022
1984,Motorola,Android,12.83,yes,no,12.0,5.0,64.0,4.0,3000.0,145.0,2017,842,4.240607069
1985,Motorola,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,162.0,2017,746,3.823847315
1986,Motorola,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,4.052654135
1987,Motorola,Android,12.75,yes,no,12.0,5.0,32.0,4.0,3000.0,155.0,2017,873,4.471410196
1988,Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,145.0,2017,578,4.277082699
1989,Motorola,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3050.0,163.0,2016,554,4.711779921
1990,Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3500.0,153.5,2016,917,4.28689144
1991,Motorola,Android,12.83,yes,no,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,4.318687394
1992,Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,140.6,2016,659,4.156379953
1993,Motorola,Android,12.83,yes,no,21.0,5.0,32.0,4.0,3500.0,163.0,2016,1041,4.434144589
1994,Motorola,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258
1995,Motorola,Android,12.83,yes,no,16.0,5.0,64.0,4.0,3000.0,155.0,2016,827,4.566741159
1996,Motorola,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,155.0,2016,667,4.481419379
1997,Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,3.91939576
1998,Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2470.0,155.0,2015,833,4.105943698
1999,Motorola,Android,12.8,yes,no,21.0,5.0,32.0,4.0,3760.0,169.0,2015,582,4.560695696
2000,Motorola,Android,12.8,yes,no,21.0,5.0,32.0,4.0,3760.0,170.1,2015,905,4.580365067
2001,Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,749,4.517540436
2002,Motorola,Android,12.88,yes,no,21.0,5.0,16.0,4.0,2390.0,179.0,2015,1020,4.893277168
2003,Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385
2004,Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,586,4.492225427
2005,Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015,820,4.517867858
2006,Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015,608,4.362588941
2007,Motorola,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015,579,3.949704072
2008,Motorola,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,3.546739687
2009,Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015,863,4.253767036
2010,Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015,613,3.844814256
2011,Motorola,Android,12.75,yes,no,21.0,2.0,64.0,4.0,3900.0,176.0,2014,768,4.396052806
2012,Motorola,Android,12.75,yes,no,21.0,2.0,32.0,4.0,3900.0,169.0,2014,564,4.911624944
2013,Motorola,Android,15.14,yes,no,13.0,2.0,32.0,4.0,3220.0,184.0,2014,739,4.312140507
2014,Motorola,Android,12.75,yes,no,13.0,2.0,16.0,4.0,2300.0,144.0,2014,572,4.529799879
2015,Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014,808,4.145829505
2016,Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014,1072,4.03653888
2017,Motorola,Android,10.29,yes,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014,927,4.251205851
2018,Motorola,Android,10.24,yes,no,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,3.606041176
2019,Motorola,Android,10.24,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014,959,3.874736421
2020,Motorola,Android,10.24,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014,979,3.965184554
2021,Motorola,Android,10.29,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014,821,3.958333908
2022,Motorola,Android,10.29,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2013,643,4.148359151
2023,Motorola,Android,10.34,yes,no,10.0,2.0,16.0,4.0,2200.0,130.0,2013,757,3.773909703
2024,Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,2130.0,137.0,2013,607,4.245204118
2025,Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,3500.0,167.0,2013,715,4.122770036
2026,Motorola,Android,10.24,yes,no,10.0,2.0,16.0,4.0,2000.0,130.0,2013,1044,4.292375413
2027,Motorola,Android,10.16,no,no,8.0,1.2,16.0,4.0,2000.0,120.0,2013,944,4.488524004
2028,Motorola,Android,7.75,no,no,5.0,2.0,16.0,4.0,1785.0,110.0,2013,667,3.542696944
2029,Others,Android,7.65,yes,no,5.0,0.3,32.0,4.0,1900.0,171.8,2013,739,4.461415282
2030,Nokia,Android,16.23,yes,no,5.0,16.0,128.0,4.0,3500.0,180.0,2019,188,4.620551288
2031,Nokia,Android,15.21,yes,no,5.0,20.0,128.0,4.0,3320.0,172.0,2019,294,5.192956851
2032,Nokia,Android,14.5,yes,no,5.0,8.0,32.0,4.0,3000.0,161.0,2019,492,4.25177557
2033,Nokia,Android,15.9,yes,no,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,4.579339426
2034,Nokia,Android,13.84,yes,no,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,4.178992036
2036,Nokia,Android,15.7,yes,no,8.0,20.0,64.0,4.0,3500.0,180.0,2018,485,4.609062601
2037,Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,4.207822046
2038,Nokia,Android,14.83,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,634,4.410492607
2039,Nokia,Android,12.9,yes,no,8.0,16.0,64.0,4.0,3060.0,151.0,2018,648,4.511408806
2040,Nokia,Android,14.88,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,525,4.566948973
2041,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,4.567364471
2042,Nokia,Android,12.75,yes,no,13.0,8.0,32.0,4.0,2990.0,138.3,2018,469,4.415340514
2043,Nokia,Android,12.83,yes,no,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,4.022669526
2044,Nokia,Others,5.18,yes,no,2.0,0.0,0.1,0.02,1100.0,117.0,2018,417,3.916015027
2045,Nokia,Android,12.83,yes,no,8.0,5.0,128.0,4.0,3260.0,177.0,2018,604,5.124618527
2046,Nokia,Android,15.24,yes,no,8.0,16.0,64.0,4.0,3800.0,183.0,2018,704,4.459566212
2047,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,172.0,2018,611,4.729421148
2048,Nokia,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,3.934957977
2049,Nokia,Others,5.18,yes,no,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,3.559909073
2050,Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,4.154969184
2051,Nokia,Android,12.75,yes,no,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,4.612939923
2052,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1200.0,88.2,2017,680,3.602504238
2053,Nokia,Android,12.78,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,5.126698333
2054,Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,4.371597439
2055,Nokia,Android,12.75,yes,no,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,4.460606735
2056,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,4.508769412
2057,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,3.772760938
2060,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.02,1200.0,91.8,2015,867,2.934920134
2061,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,91.8,2015,772,3.285412349
2062,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1100.0,79.0,2015,1012,3.199896858
2063,Nokia,Others,5.18,no,no,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,3.031099417
2065,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,1100.0,78.6,2015,682,2.935451343
2066,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,3.66586668
2067,Nokia,Android,18.01,no,no,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,4.55744945
2068,Nokia,Windows,10.34,no,no,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,3.8823882
2069,Nokia,Windows,10.34,yes,no,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,4.118386557
2070,Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,4.662872896
2071,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,3.739572568
2072,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,3.535145354
2073,Nokia,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,3.883829271
2074,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,3.36729583
2075,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.03,1200.0,100.6,2014,654,3.373826185
2076,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,4.489647095
2077,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,3.835573833
2078,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,4.209902903
2079,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,3.988428337
2080,Nokia,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,3.696351469
2081,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,3.309082093
2082,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,3.607940512
2083,Nokia,Others,5.28,no,no,1.3,0.0,0.06,0.03,1830.0,89.3,2014,717,3.541828511
2084,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1830.0,83.6,2014,565,3.072230245
2085,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,881,4.759092268
2086,Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,3.516904189
2087,Nokia,Windows,15.24,yes,no,20.0,1.2,16.0,4.0,3400.0,209.0,2013,1052,4.866379938
2088,Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,4.502915952
